Año,ID_estado,Nombre_estado,ID_distrito_local,Cabecera_distrital_local,Partido,Votos,Votos_validos,Votos_candidato_sin_registro,Votos_nulos,Total_de_votos,Lista_nominal,votos_coalicion,Coalición
2018,27,TABASCO,5,CENTLA,PAN,1221,51053,20,2420,53493,72426,1221,No
2018,27,TABASCO,5,CENTLA,PRI,4585,51053,20,2420,53493,72426,4585,No
2018,27,TABASCO,5,CENTLA,PRD,7195,51053,20,2420,53493,72426,7195,No
2018,27,TABASCO,5,CENTLA,PVEM,7504,51053,20,2420,53493,72426,7504,No
2018,27,TABASCO,5,CENTLA,PT,1020,51053,20,2420,53493,72426,1020,No
2018,27,TABASCO,5,CENTLA,MC,1186,51053,20,2420,53493,72426,1186,No
2018,27,TABASCO,5,CENTLA,NUAL,716,51053,20,2420,53493,72426,716,No
2018,27,TABASCO,5,CENTLA,MORENA,23698,51053,20,2420,53493,72426,23698,No
2018,27,TABASCO,5,CENTLA,ES,3520,51053,20,2420,53493,72426,3520,No
2018,27,TABASCO,5,CENTLA,PAN_PRD_MC,144,51053,20,2420,53493,72426,9746,Sí
2018,27,TABASCO,5,CENTLA,PAN_PRD,47,51053,20,2420,53493,72426,8463,Sí
2018,27,TABASCO,5,CENTLA,PAN_MC,10,51053,20,2420,53493,72426,2417,Sí
2018,27,TABASCO,5,CENTLA,PRD_MC,49,51053,20,2420,53493,72426,8430,Sí
2018,27,TABASCO,5,CENTLA,PT_MORENA,158,51053,20,2420,53493,72426,24876,Sí
2018,27,TABASCO,6,CENTRO,PAN,1292,56685,46,2063,58794,83103,1292,No
2018,27,TABASCO,6,CENTRO,PRI,4793,56685,46,2063,58794,83103,4793,No
2018,27,TABASCO,6,CENTRO,PRD,2084,56685,46,2063,58794,83103,2084,No
2018,27,TABASCO,6,CENTRO,PVEM,3680,56685,46,2063,58794,83103,3680,No
2018,27,TABASCO,6,CENTRO,PT,912,56685,46,2063,58794,83103,912,No
2018,27,TABASCO,6,CENTRO,MC,1047,56685,46,2063,58794,83103,1047,No
2018,27,TABASCO,6,CENTRO,NUAL,594,56685,46,2063,58794,83103,594,No
2018,27,TABASCO,6,CENTRO,MORENA,38609,56685,46,2063,58794,83103,38609,No
2018,27,TABASCO,6,CENTRO,ES,831,56685,46,2063,58794,83103,831,No
2018,27,TABASCO,6,CENTRO,PAN_PRD_MC,109,56685,46,2063,58794,83103,4532,Sí
2018,27,TABASCO,6,CENTRO,PAN_PRD,22,56685,46,2063,58794,83103,3398,Sí
2018,27,TABASCO,6,CENTRO,PAN_MC,6,56685,46,2063,58794,83103,2345,Sí
2018,27,TABASCO,6,CENTRO,PRD_MC,26,56685,46,2063,58794,83103,3157,Sí
2018,27,TABASCO,6,CENTRO,Candidatura Independiente,2680,56685,46,2063,58794,83103,2680,No
2018,27,TABASCO,7,CENTRO,PAN,600,47274,10,2332,49616,74728,600,No
2018,27,TABASCO,7,CENTRO,PRI,8652,47274,10,2332,49616,74728,8652,No
2018,27,TABASCO,7,CENTRO,PRD,1933,47274,10,2332,49616,74728,1933,No
2018,27,TABASCO,7,CENTRO,PVEM,757,47274,10,2332,49616,74728,757,No
2018,27,TABASCO,7,CENTRO,PT,1418,47274,10,2332,49616,74728,1418,No
2018,27,TABASCO,7,CENTRO,MC,1095,47274,10,2332,49616,74728,1095,No
2018,27,TABASCO,7,CENTRO,NUAL,392,47274,10,2332,49616,74728,392,No
2018,27,TABASCO,7,CENTRO,MORENA,30682,47274,10,2332,49616,74728,30682,No
2018,27,TABASCO,7,CENTRO,ES,548,47274,10,2332,49616,74728,548,No
2018,27,TABASCO,7,CENTRO,PAN_PRD_MC,68,47274,10,2332,49616,74728,3696,Sí
2018,27,TABASCO,7,CENTRO,PAN_PRD,16,47274,10,2332,49616,74728,2549,Sí
2018,27,TABASCO,7,CENTRO,PAN_MC,11,47274,10,2332,49616,74728,1706,Sí
2018,27,TABASCO,7,CENTRO,PRD_MC,38,47274,10,2332,49616,74728,3066,Sí
2018,27,TABASCO,7,CENTRO,Candidatura Independiente,1064,47274,10,2332,49616,74728,1064,No
2018,27,TABASCO,8,CENTRO,PAN,1337,52748,50,2011,54809,80597,1337,No
2018,27,TABASCO,8,CENTRO,PRI,4645,52748,50,2011,54809,80597,4645,No
2018,27,TABASCO,8,CENTRO,PRD,1995,52748,50,2011,54809,80597,1995,No
2018,27,TABASCO,8,CENTRO,PVEM,1645,52748,50,2011,54809,80597,1645,No
2018,27,TABASCO,8,CENTRO,PT,895,52748,50,2011,54809,80597,895,No
2018,27,TABASCO,8,CENTRO,MC,981,52748,50,2011,54809,80597,981,No
2018,27,TABASCO,8,CENTRO,NUAL,605,52748,50,2011,54809,80597,605,No
2018,27,TABASCO,8,CENTRO,MORENA,38138,52748,50,2011,54809,80597,38138,No
2018,27,TABASCO,8,CENTRO,ES,1963,52748,50,2011,54809,80597,1963,No
2018,27,TABASCO,8,CENTRO,PAN_PRD_MC,93,52748,50,2011,54809,80597,4406,Sí
2018,27,TABASCO,8,CENTRO,PAN_PRD,29,52748,50,2011,54809,80597,3361,Sí
2018,27,TABASCO,8,CENTRO,PAN_MC,32,52748,50,2011,54809,80597,2350,Sí
2018,27,TABASCO,8,CENTRO,PRD_MC,16,52748,50,2011,54809,80597,2992,Sí
2018,27,TABASCO,8,CENTRO,PT_MORENA,374,52748,50,2011,54809,80597,39407,Sí
2018,27,TABASCO,9,CENTRO,PAN,1391,52021,90,2123,54234,79284,1391,No
2018,27,TABASCO,9,CENTRO,PRI,4442,52021,90,2123,54234,79284,4442,No
2018,27,TABASCO,9,CENTRO,PRD,2007,52021,90,2123,54234,79284,2007,No
2018,27,TABASCO,9,CENTRO,PVEM,2062,52021,90,2123,54234,79284,2062,No
2018,27,TABASCO,9,CENTRO,PT,1319,52021,90,2123,54234,79284,1319,No
2018,27,TABASCO,9,CENTRO,MC,1148,52021,90,2123,54234,79284,1148,No
2018,27,TABASCO,9,CENTRO,NUAL,588,52021,90,2123,54234,79284,588,No
2018,27,TABASCO,9,CENTRO,MORENA,38251,52021,90,2123,54234,79284,38251,No
2018,27,TABASCO,9,CENTRO,ES,634,52021,90,2123,54234,79284,634,No
2018,27,TABASCO,9,CENTRO,PAN_PRD_MC,101,52021,90,2123,54234,79284,4647,Sí
2018,27,TABASCO,9,CENTRO,PAN_PRD,30,52021,90,2123,54234,79284,3428,Sí
2018,27,TABASCO,9,CENTRO,PAN_MC,22,52021,90,2123,54234,79284,2561,Sí
2018,27,TABASCO,9,CENTRO,PRD_MC,26,52021,90,2123,54234,79284,3181,Sí
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,PAN,4508,33978,11,1386,35375,57924,4508,No
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,C_COMUN_PRI_PVEM_NUAL_PS,7138,33978,11,1386,35375,57924,7138,Sí
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,PRD,1071,33978,11,1386,35375,57924,1071,No
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,PT,1621,33978,11,1386,35375,57924,1621,No
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,MC,877,33978,11,1386,35375,57924,877,No
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,PAC,2173,33978,11,1386,35375,57924,2173,No
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,MORENA,14558,33978,11,1386,35375,57924,14558,No
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,ES,954,33978,11,1386,35375,57924,954,No
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,PAN_PRD_PAC,125,33978,11,1386,35375,57924,7877,Sí
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,PAN_PRD,54,33978,11,1386,35375,57924,5633,Sí
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,PAN_PAC,43,33978,11,1386,35375,57924,6724,Sí
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,PRD_PAC,14,33978,11,1386,35375,57924,3258,Sí
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,PT_MORENA_ES,480,33978,11,1386,35375,57924,17613,Sí
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,PT_MORENA,164,33978,11,1386,35375,57924,16343,Sí
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,PT_ES,25,33978,11,1386,35375,57924,2600,Sí
2018,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,MORENA_ES,173,33978,11,1386,35375,57924,15685,Sí
2018,29,TLAXCALA,10,HUAMANTLA,PAN,4309,33091,26,1835,34952,55655,4309,No
2018,29,TLAXCALA,10,HUAMANTLA,C_COMUN_PRI_PVEM_NUAL_PS,9630,33091,26,1835,34952,55655,9630,Sí
2018,29,TLAXCALA,10,HUAMANTLA,PRD,744,33091,26,1835,34952,55655,744,No
2018,29,TLAXCALA,10,HUAMANTLA,PT,1515,33091,26,1835,34952,55655,1515,No
2018,29,TLAXCALA,10,HUAMANTLA,MC,1101,33091,26,1835,34952,55655,1101,No
2018,29,TLAXCALA,10,HUAMANTLA,PAC,624,33091,26,1835,34952,55655,624,No
2018,29,TLAXCALA,10,HUAMANTLA,MORENA,13873,33091,26,1835,34952,55655,13873,No
2018,29,TLAXCALA,10,HUAMANTLA,ES,667,33091,26,1835,34952,55655,667,No
2018,29,TLAXCALA,10,HUAMANTLA,PAN_PRD_PAC,70,33091,26,1835,34952,55655,5747,Sí
2018,29,TLAXCALA,10,HUAMANTLA,PAN_PRD,39,33091,26,1835,34952,55655,5092,Sí
2018,29,TLAXCALA,10,HUAMANTLA,PAN_PAC,19,33091,26,1835,34952,55655,4952,Sí
2018,29,TLAXCALA,10,HUAMANTLA,PRD_PAC,3,33091,26,1835,34952,55655,1371,Sí
2018,29,TLAXCALA,10,HUAMANTLA,PT_MORENA_ES,273,33091,26,1835,34952,55655,16328,Sí
2018,29,TLAXCALA,10,HUAMANTLA,PT_MORENA,132,33091,26,1835,34952,55655,15520,Sí
2018,29,TLAXCALA,10,HUAMANTLA,PT_ES,20,33091,26,1835,34952,55655,2202,Sí
2018,29,TLAXCALA,10,HUAMANTLA,MORENA_ES,72,33091,26,1835,34952,55655,14612,Sí
2018,29,TLAXCALA,11,HUAMANTLA,PAN,3519,30901,14,2077,32992,53580,3519,No
2018,29,TLAXCALA,11,HUAMANTLA,C_COMUN_PRI_PVEM_NUAL_PS,7267,30901,14,2077,32992,53580,7267,Sí
2018,29,TLAXCALA,11,HUAMANTLA,PRD,1146,30901,14,2077,32992,53580,1146,No
2018,29,TLAXCALA,11,HUAMANTLA,PT,4838,30901,14,2077,32992,53580,4838,No
2018,29,TLAXCALA,11,HUAMANTLA,MC,517,30901,14,2077,32992,53580,517,No
2018,29,TLAXCALA,11,HUAMANTLA,PAC,459,30901,14,2077,32992,53580,459,No
2018,29,TLAXCALA,11,HUAMANTLA,MORENA,12390,30901,14,2077,32992,53580,12390,No
2018,29,TLAXCALA,11,HUAMANTLA,ES,629,30901,14,2077,32992,53580,629,No
2018,29,TLAXCALA,11,HUAMANTLA,PAN_PRD_PAC,42,30901,14,2077,32992,53580,5166,Sí
2018,29,TLAXCALA,11,HUAMANTLA,PAN_PRD,78,30901,14,2077,32992,53580,4743,Sí
2018,29,TLAXCALA,11,HUAMANTLA,PAN_PAC,15,30901,14,2077,32992,53580,3993,Sí
2018,29,TLAXCALA,11,HUAMANTLA,PRD_PAC,1,30901,14,2077,32992,53580,1606,Sí
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,PAN,2722,44448,12,1649,46109,66955,2722,No
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,C_COMUN_PRI_PVEM_NUAL_PS,6569,44448,12,1649,46109,66955,6569,Sí
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,PRD,2973,44448,12,1649,46109,66955,2973,No
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,PT,1653,44448,12,1649,46109,66955,1653,No
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,MC,5156,44448,12,1649,46109,66955,5156,No
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,PAC,741,44448,12,1649,46109,66955,741,No
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,MORENA,22531,44448,12,1649,46109,66955,22531,No
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,ES,791,44448,12,1649,46109,66955,791,No
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,PAN_PRD_PAC,86,44448,12,1649,46109,66955,6522,Sí
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,PAN_PRD,94,44448,12,1649,46109,66955,5789,Sí
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,PAN_PAC,11,44448,12,1649,46109,66955,3474,Sí
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,PRD_PAC,12,44448,12,1649,46109,66955,3726,Sí
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,PT_MORENA_ES,660,44448,12,1649,46109,66955,25635,Sí
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,PT_MORENA,209,44448,12,1649,46109,66955,24393,Sí
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,PT_ES,25,44448,12,1649,46109,66955,2469,Sí
2018,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,MORENA_ES,215,44448,12,1649,46109,66955,23537,Sí
2018,29,TLAXCALA,13,ZACATELCO,PAN,3167,41690,14,1738,43442,62749,3167,No
2018,29,TLAXCALA,13,ZACATELCO,C_COMUN_PRI_PVEM_NUAL_PS,8570,41690,14,1738,43442,62749,8570,Sí
2018,29,TLAXCALA,13,ZACATELCO,PRD,3786,41690,14,1738,43442,62749,3786,No
2018,29,TLAXCALA,13,ZACATELCO,PT,1433,41690,14,1738,43442,62749,1433,No
2018,29,TLAXCALA,13,ZACATELCO,MC,4605,41690,14,1738,43442,62749,4605,No
2018,29,TLAXCALA,13,ZACATELCO,PAC,1105,41690,14,1738,43442,62749,1105,No
2018,29,TLAXCALA,13,ZACATELCO,MORENA,18101,41690,14,1738,43442,62749,18101,No
2018,29,TLAXCALA,13,ZACATELCO,ES,636,41690,14,1738,43442,62749,636,No
2018,29,TLAXCALA,13,ZACATELCO,PAN_PRD_PAC,139,41690,14,1738,43442,62749,8197,Sí
2018,29,TLAXCALA,13,ZACATELCO,PAN_PRD,100,41690,14,1738,43442,62749,7053,Sí
2018,29,TLAXCALA,13,ZACATELCO,PAN_PAC,27,41690,14,1738,43442,62749,4299,Sí
2018,29,TLAXCALA,13,ZACATELCO,PRD_PAC,21,41690,14,1738,43442,62749,4912,Sí
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,PAN,4704,39180,6,1269,40455,64097,4704,No
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,C_COMUN_PRI_PVEM_NUAL_PS,3896,39180,6,1269,40455,64097,3896,Sí
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,PRD,8376,39180,6,1269,40455,64097,8376,No
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,PT,1222,39180,6,1269,40455,64097,1222,No
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,MC,949,39180,6,1269,40455,64097,949,No
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,PAC,3743,39180,6,1269,40455,64097,3743,No
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,MORENA,14803,39180,6,1269,40455,64097,14803,No
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,ES,550,39180,6,1269,40455,64097,550,No
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,PAN_PRD_PAC,139,39180,6,1269,40455,64097,16962,Sí
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,PAN_PRD,110,39180,6,1269,40455,64097,13190,Sí
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,PAN_PAC,41,39180,6,1269,40455,64097,8488,Sí
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,PRD_PAC,59,39180,6,1269,40455,64097,12178,Sí
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,PT_MORENA_ES,308,39180,6,1269,40455,64097,16883,Sí
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,PT_MORENA,147,39180,6,1269,40455,64097,16172,Sí
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,PT_ES,14,39180,6,1269,40455,64097,1786,Sí
2018,29,TLAXCALA,14,SANTA MARIA NATIVITAS,MORENA_ES,119,39180,6,1269,40455,64097,15472,Sí
2018,29,TLAXCALA,15,VICENTE GUERRERO,PAN,3538,38271,15,2370,40656,63162,3538,No
2018,29,TLAXCALA,15,VICENTE GUERRERO,C_COMUN_PRI_PVEM_NUAL_PS,4071,38271,15,2370,40656,63162,4071,Sí
2018,29,TLAXCALA,15,VICENTE GUERRERO,PRD,769,38271,15,2370,40656,63162,769,No
2018,29,TLAXCALA,15,VICENTE GUERRERO,PT,5664,38271,15,2370,40656,63162,5664,No
2018,29,TLAXCALA,15,VICENTE GUERRERO,MC,6465,38271,15,2370,40656,63162,6465,No
2018,29,TLAXCALA,15,VICENTE GUERRERO,PAC,413,38271,15,2370,40656,63162,413,No
2018,29,TLAXCALA,15,VICENTE GUERRERO,MORENA,13859,38271,15,2370,40656,63162,13859,No
2018,29,TLAXCALA,15,VICENTE GUERRERO,ES,3374,38271,15,2370,40656,63162,3374,No
2018,29,TLAXCALA,15,VICENTE GUERRERO,PAN_PRD_PAC,55,38271,15,2370,40656,63162,4775,Sí
2018,29,TLAXCALA,15,VICENTE GUERRERO,PAN_PRD,42,38271,15,2370,40656,63162,4349,Sí
2018,29,TLAXCALA,15,VICENTE GUERRERO,PAN_PAC,16,38271,15,2370,40656,63162,3967,Sí
2018,29,TLAXCALA,15,VICENTE GUERRERO,PRD_PAC,5,38271,15,2370,40656,63162,1187,Sí
2018,29,TLAXCALA,15,VICENTE GUERRERO,PT_MORENA_ES,0,38271,15,2370,40656,63162,22897,Sí
2018,29,TLAXCALA,15,VICENTE GUERRERO,PT_MORENA,0,38271,15,2370,40656,63162,19523,Sí
2018,29,TLAXCALA,15,VICENTE GUERRERO,PT_ES,0,38271,15,2370,40656,63162,9038,Sí
2018,29,TLAXCALA,15,VICENTE GUERRERO,MORENA_ES,0,38271,15,2370,40656,63162,17233,Sí
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,PAN,4962,31106,3743,1919,36768,57606,4962,No
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,C_COMUN_PRI_PVEM_PS,3832,31106,3743,1919,36768,57606,3832,Sí
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,PRD,1158,31106,3743,1919,36768,57606,1158,No
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,PT,1602,31106,3743,1919,36768,57606,1602,No
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,MC,356,31106,3743,1919,36768,57606,356,No
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,NUAL,2662,31106,3743,1919,36768,57606,2662,No
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,PAC,453,31106,3743,1919,36768,57606,453,No
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,MORENA,10178,31106,3743,1919,36768,57606,10178,No
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,ES,404,31106,3743,1919,36768,57606,404,No
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,PAN_PRD_PAC,74,31106,3743,1919,36768,57606,6647,Sí
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,PAN_PRD,66,31106,3743,1919,36768,57606,6186,Sí
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,PAN_PAC,19,31106,3743,1919,36768,57606,5434,Sí
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,PRD_PAC,10,31106,3743,1919,36768,57606,1621,Sí
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,PT_MORENA_ES,287,31106,3743,1919,36768,57606,12471,Sí
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,PT_MORENA,166,31106,3743,1919,36768,57606,11946,Sí
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,PT_ES,22,31106,3743,1919,36768,57606,2028,Sí
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,MORENA_ES,118,31106,3743,1919,36768,57606,10700,Sí
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,Candidatura Independiente,2237,31106,3743,1919,36768,57606,2237,No
2018,29,TLAXCALA,2,TLAXCO DE MORELOS,Candidatura Independiente,2500,31106,3743,1919,36768,57606,2500,No
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,PAN,2256,35639,23,1444,37106,56120,2256,No
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,C_COMUN_PRI_PVEM_NUAL_PS,9344,35639,23,1444,37106,56120,9344,Sí
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,PRD,629,35639,23,1444,37106,56120,629,No
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,PT,2458,35639,23,1444,37106,56120,2458,No
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,MC,5384,35639,23,1444,37106,56120,5384,No
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,PAC,606,35639,23,1444,37106,56120,606,No
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,MORENA,10798,35639,23,1444,37106,56120,10798,No
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,ES,600,35639,23,1444,37106,56120,600,No
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,PAN_PRD_PAC,29,35639,23,1444,37106,56120,3520,Sí
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,PAN_PRD,26,35639,23,1444,37106,56120,2911,Sí
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,PAN_PAC,11,35639,23,1444,37106,56120,2873,Sí
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,PRD_PAC,7,35639,23,1444,37106,56120,1242,Sí
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,PT_MORENA_ES,366,35639,23,1444,37106,56120,14222,Sí
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,PT_MORENA,189,35639,23,1444,37106,56120,13445,Sí
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,PT_ES,27,35639,23,1444,37106,56120,3085,Sí
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,MORENA_ES,105,35639,23,1444,37106,56120,11503,Sí
2018,29,TLAXCALA,3,SAN COSME XALOSTOC,Candidatura Independiente,2804,35639,23,1444,37106,56120,2804,No
2018,29,TLAXCALA,4,APIZACO,PAN,8010,40196,44,1922,42162,63601,8010,No
2018,29,TLAXCALA,4,APIZACO,C_COMUN_PRI_PVEM_NUAL_PS,6566,40196,44,1922,42162,63601,6566,Sí
2018,29,TLAXCALA,4,APIZACO,PRD,790,40196,44,1922,42162,63601,790,No
2018,29,TLAXCALA,4,APIZACO,PT,6993,40196,44,1922,42162,63601,6993,No
2018,29,TLAXCALA,4,APIZACO,MC,1015,40196,44,1922,42162,63601,1015,No
2018,29,TLAXCALA,4,APIZACO,PAC,685,40196,44,1922,42162,63601,685,No
2018,29,TLAXCALA,4,APIZACO,MORENA,14560,40196,44,1922,42162,63601,14560,No
2018,29,TLAXCALA,4,APIZACO,ES,1375,40196,44,1922,42162,63601,1375,No
2018,29,TLAXCALA,4,APIZACO,PAN_PRD_PAC,99,40196,44,1922,42162,63601,9584,Sí
2018,29,TLAXCALA,4,APIZACO,PAN_PRD,62,40196,44,1922,42162,63601,8862,Sí
2018,29,TLAXCALA,4,APIZACO,PAN_PAC,34,40196,44,1922,42162,63601,8729,Sí
2018,29,TLAXCALA,4,APIZACO,PRD_PAC,7,40196,44,1922,42162,63601,1482,Sí
2018,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,PAN,8405,34465,16,2004,36485,56642,8405,No
2018,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,C_COMUN_PRI_PVEM_NUAL_PS,3676,34465,16,2004,36485,56642,3676,Sí
2018,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,PRD,942,34465,16,2004,36485,56642,942,No
2018,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,PT,7868,34465,16,2004,36485,56642,7868,No
2018,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,MC,509,34465,16,2004,36485,56642,509,No
2018,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,PAC,992,34465,16,2004,36485,56642,992,No
2018,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,MORENA,11160,34465,16,2004,36485,56642,11160,No
2018,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,ES,640,34465,16,2004,36485,56642,640,No
2018,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,PAN_PRD_PAC,125,34465,16,2004,36485,56642,10464,Sí
2018,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,PAN_PRD,98,34465,16,2004,36485,56642,9445,Sí
2018,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,PAN_PAC,42,34465,16,2004,36485,56642,9439,Sí
2018,29,TLAXCALA,5,SAN DIONICIO YAUHQUEMEHCAN,PRD_PAC,8,34465,16,2004,36485,56642,1942,Sí
2018,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,PAN,1759,39978,74,2252,42304,64806,1759,No
2018,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,C_COMUN_PRI_PVEM_NUAL_PS,5458,39978,74,2252,42304,64806,5458,Sí
2018,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,PRD,1453,39978,74,2252,42304,64806,1453,No
2018,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,PT,4139,39978,74,2252,42304,64806,4139,No
2018,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,MC,1802,39978,74,2252,42304,64806,1802,No
2018,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,PAC,1416,39978,74,2252,42304,64806,1416,No
2018,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,MORENA,18796,39978,74,2252,42304,64806,18796,No
2018,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,ES,2171,39978,74,2252,42304,64806,2171,No
2018,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,PAN_PRD_PAC,58,39978,74,2252,42304,64806,4686,Sí
2018,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,PAN_PRD,34,39978,74,2252,42304,64806,3246,Sí
2018,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,PAN_PAC,20,39978,74,2252,42304,64806,3195,Sí
2018,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,PRD_PAC,11,39978,74,2252,42304,64806,2880,Sí
2018,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,Candidatura Independiente,2861,39978,74,2252,42304,64806,2861,No
2018,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,PAN,6426,50016,31,1675,51722,73408,6426,No
2018,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,C_COMUN_PRI_PVEM_NUAL_PS,8468,50016,31,1675,51722,73408,8468,Sí
2018,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,PRD,1375,50016,31,1675,51722,73408,1375,No
